question,question_idx,system_prompt,user_prompt,answer_number,model_answer,model correct,answer_n_token_3.5,answer_n_token_4o,is_fucked
"Großmama Jones hat 5 Apfelkuchen für das Mittagessen der Feuerwehr gebacken. Sie schnitt jeden Kuchen in 8 Stücke und stellte fünf Kuchen auf den Buffettisch, damit sich die Gäste selbst bedienen konnten. Am Ende des Abends, nachdem sich die Gäste bedient und Kuchen gegessen hatten, waren noch 14 Kuchenstücke übrig. Wie viele Stücke haben sich die Gäste genommen?",42,,"Großmama Jones hat 5 Apfelkuchen für das Mittagessen der Feuerwehr gebacken. Sie schnitt jeden Kuchen in 8 Stücke und stellte fünf Kuchen auf den Buffettisch, damit sich die Gäste selbst bedienen konnten. Am Ende des Abends, nachdem sich die Gäste bedient und Kuchen gegessen hatten, waren noch 14 Kuchenstücke übrig. Wie viele Stücke haben sich die Gäste genommen?",26,"Um herauszufinden, wie viele Kuchenstücke die Gäste genommen haben, können wir die folgenden Schritte durchführen:

1. **Berechnen der Gesamtzahl der Kuchenstücke:**
   Großmama Jones hat 5 Apfelkuchen gebacken und jeden Kuchen in 8 Stücke geschnitten.
   \[
   5 \text{ Kuchen} \times 8 \text{ Stücke pro Kuchen} = 40 \text{ Stücke}
   \]

2. **Bestimmen der übrig gebliebenen Kuchenstücke:**
   Am Ende des Abends waren noch 14 Kuchenstücke übrig.

3. **Berechnen der von den Gästen genommenen Kuchenstücke:**
   Die Anzahl der von den Gästen genommenen Kuchenstücke ist die Differenz zwischen der Gesamtzahl der Kuchenstücke und den übrig gebliebenen Kuchenstücken.
   \[
   40 \text{ Stücke} - 14 \text{ übrig gebliebene Stücke} = 26 \text{ Stücke}
   \]

Also haben sich die Gäste insgesamt 26 Kuchenstücke genommen.",True,289,220,False
"Den Nährwertangaben zufolge, hat eine Tüte Chips 250 Kalorien pro Portion. Wenn eine 300 g-Tüte 5 Portionen enthält, kannst du wie viele Gramm essen, wenn dein tägliches Kalorienziel bei 2000 liegt und du bereits 1800 Kalorien zu dir genommen hast?",43,,"Den Nährwertangaben zufolge, hat eine Tüte Chips 250 Kalorien pro Portion. Wenn eine 300 g-Tüte 5 Portionen enthält, kannst du wie viele Gramm essen, wenn dein tägliches Kalorienziel bei 2000 liegt und du bereits 1800 Kalorien zu dir genommen hast?",48,"Um herauszufinden, wie viele Gramm Chips du essen kannst, wenn dein tägliches Kalorienziel bei 2000 Kalorien liegt und du bereits 1800 Kalorien zu dir genommen hast, gehen wir wie folgt vor:

1. **Berechne die verbleibenden Kalorien:**
   \[
   2000 \text{ Kalorien} - 1800 \text{ Kalorien} = 200 \text{ Kalorien}
   \]

2. **Bestimme die Kalorien pro Gramm Chips:**
   - Eine Tüte Chips enthält 5 Portionen.
   - Eine Tüte wiegt 300 g.
   - Eine Portion hat 250 Kalorien.

   Also, eine Portion wiegt:
   \[
   \frac{300 \text{ g}}{5 \text{ Portionen}} = 60 \text{ g/Portion}
   \]

   Die Kalorien pro Gramm Chips sind:
   \[
   \frac{250 \text{ Kalorien}}{60 \text{ g}} \approx 4.17 \text{ Kalorien/g}
   \]

3. **Berechne die Menge an Chips, die du essen kannst:**
   \[
   \frac{200 \text{ Kalorien}}{4.17 \text{ Kalorien/g}} \approx 47.96 \text{ g}
   \]

Du kannst also etwa 48 Gramm Chips essen, um innerhalb deines täglichen Kalorienziels von 2000 Kalorien zu bleiben.",False,353,314,False
"Charlie möchte Bienenwachskerzen verkaufen. Aus jedem Pfund Bienenwachs kann er 10 Kegelkerzen herstellen. Das Zubehör aus einem Pfund Bienenwachs plus Dochte kostet 10,00 US-Dollar. Wenn er die Kerzen für 2,00 US-Dollar verkauft, macht er wie viel Nettogewinn, wenn er 20 Kerzen herstellt und verkauft?",44,,"Charlie möchte Bienenwachskerzen verkaufen. Aus jedem Pfund Bienenwachs kann er 10 Kegelkerzen herstellen. Das Zubehör aus einem Pfund Bienenwachs plus Dochte kostet 10,00 US-Dollar. Wenn er die Kerzen für 2,00 US-Dollar verkauft, macht er wie viel Nettogewinn, wenn er 20 Kerzen herstellt und verkauft?",20,"Um den Nettogewinn von Charlie zu berechnen, wenn er 20 Bienenwachskerzen herstellt und verkauft, gehen wir wie folgt vor:

1. **Berechnung der benötigten Menge an Bienenwachs:**
   - Charlie kann aus jedem Pfund Bienenwachs 10 Kegelkerzen herstellen.
   - Um 20 Kerzen herzustellen, benötigt er:
     \[
     \frac{20 \text{ Kerzen}}{10 \text{ Kerzen pro Pfund}} = 2 \text{ Pfund Bienenwachs}
     \]

2. **Berechnung der Gesamtkosten:**
   - Die Kosten für das Zubehör (Bienenwachs und Dochte) pro Pfund betragen 10,00 US-Dollar.
   - Für 2 Pfund Bienenwachs betragen die Gesamtkosten:
     \[
     2 \text{ Pfund} \times 10,00 \text{ US-Dollar pro Pfund} = 20,00 \text{ US-Dollar}
     \]

3. **Berechnung des Gesamterlöses:**
   - Charlie verkauft jede Kerze für 2,00 US-Dollar.
   - Der Gesamterlös für 20 Kerzen beträgt:
     \[
     20 \text{ Kerzen} \times 2,00 \text{ US-Dollar pro Kerze} = 40,00 \text{ US-Dollar}
     \]

4. **Berechnung des Nettogewinns:**
   - Der Nettogewinn ist der Gesamterlös abzüglich der Gesamtkosten.
   - Der Nettogewinn beträgt:
     \[
     40,00 \text{ US-Dollar} - 20,00 \text{ US-Dollar} = 20,00 \text{ US-Dollar}
     \]

Charlies Nettogewinn beträgt also 20,00 US-Dollar, wenn er 20 Bienenwachskerzen herstellt und verkauft.",True,473,410,False
"Meredith ist Freelance-Bloggerin und schreibt über Gesundheitsthemen und wendet sich an Kunden, was ihr fester Job ist. Das Recherchieren und Schreiben eines Blog-Artikels nimmt im Durchschnitt 4 Stunden in Anspruch. Letzte Woche hat sie am Montag 5 Artikel geschrieben und am Dienstag 2/5 mehr Artikel als am Montag. Am Mittwoch hat sie zweimal so viele Artikel verfasst wie am Dienstag. Berechne die Gesamtzahl der Stunden, die sie an drei Tagen für das Schreiben von Artikeln aufgewendet hat.",45,,"Meredith ist Freelance-Bloggerin und schreibt über Gesundheitsthemen und wendet sich an Kunden, was ihr fester Job ist. Das Recherchieren und Schreiben eines Blog-Artikels nimmt im Durchschnitt 4 Stunden in Anspruch. Letzte Woche hat sie am Montag 5 Artikel geschrieben und am Dienstag 2/5 mehr Artikel als am Montag. Am Mittwoch hat sie zweimal so viele Artikel verfasst wie am Dienstag. Berechne die Gesamtzahl der Stunden, die sie an drei Tagen für das Schreiben von Artikeln aufgewendet hat.",104,"Um die Gesamtzahl der Stunden zu berechnen, die Meredith in den drei Tagen für das Schreiben von Artikeln aufgewendet hat, gehen wir Schritt für Schritt vor.

1. **Montag:**
   Meredith hat 5 Artikel geschrieben.
   \[
   \text{Anzahl der Artikel am Montag} = 5
   \]

2. **Dienstag:**
   Am Dienstag hat sie \(\frac{2}{5}\) mehr Artikel als am Montag geschrieben.
   \[
   \text{Anzahl der Artikel am Dienstag} = 5 + \frac{2}{5} \times 5 = 5 + 2 = 7
   \]

3. **Mittwoch:**
   Am Mittwoch hat sie doppelt so viele Artikel wie am Dienstag geschrieben.
   \[
   \text{Anzahl der Artikel am Mittwoch} = 2 \times 7 = 14
   \]

4. **Gesamtzahl der Artikel:**
   \[
   \text{Gesamtzahl der Artikel} = 5 + 7 + 14 = 26
   \]

5. **Gesamtzahl der Stunden:**
   Da das Recherchieren und Schreiben eines Blog-Artikels im Durchschnitt 4 Stunden in Anspruch nimmt, berechnen wir die Gesamtzahl der Stunden:
   \[
   \text{Gesamtzahl der Stunden} = 26 \times 4 = 104
   \]

Meredith hat also insgesamt 104 Stunden in den drei Tagen für das Schreiben von Artikeln aufgewendet.",True,362,320,False
"Candice hat 80 Post-it-Notizzettel in ihre Handtasche gepackt, bevor sie zu ihrem Job im Coffee Shop aufgebrochen ist. Unterwegs hat sie einen Zwischenstopp am Laden eingelegt und eine Packung Post-it-Notizzettel gekauft; bei der Arbeit hat sie an 220 verschiedene Tassen Kaffee jeweils einen Post-it-Notizzettel geklebt. Wenn ihr insgesamt 23 Post-it-Notizzettel übrigblieben, wie viele Post-it-Notizzettel waren dann in der Packung, die sie gekauft hat?",46,,"Candice hat 80 Post-it-Notizzettel in ihre Handtasche gepackt, bevor sie zu ihrem Job im Coffee Shop aufgebrochen ist. Unterwegs hat sie einen Zwischenstopp am Laden eingelegt und eine Packung Post-it-Notizzettel gekauft; bei der Arbeit hat sie an 220 verschiedene Tassen Kaffee jeweils einen Post-it-Notizzettel geklebt. Wenn ihr insgesamt 23 Post-it-Notizzettel übrigblieben, wie viele Post-it-Notizzettel waren dann in der Packung, die sie gekauft hat?",163,"Um die Anzahl der Post-it-Notizzettel in der Packung zu bestimmen, die Candice gekauft hat, können wir die folgende Gleichung aufstellen:

1. Candice hatte ursprünglich 80 Post-it-Notizzettel.
2. Sie hat eine Packung Post-it-Notizzettel gekauft, deren Anzahl wir als \( x \) bezeichnen.
3. Insgesamt hatte sie dann \( 80 + x \) Post-it-Notizzettel.
4. Sie hat 220 Post-it-Notizzettel verwendet.
5. Am Ende hatte sie noch 23 Post-it-Notizzettel übrig.

Die Gleichung lautet also:
\[
80 + x - 220 = 23
\]

Lösen wir die Gleichung nach \( x \) auf:

\[
80 + x - 220 = 23
\]

\[
x - 140 = 23
\]

\[
x = 23 + 140
\]

\[
x = 163
\]

Die Packung, die Candice gekauft hat, enthielt also 163 Post-it-Notizzettel.",True,252,227,False
"John kauft zweimal so viele rote wie blaue Krawatten. Die roten Krawatten kosten 50 % mehr als die blauen Krawatten. Er hat 200 US-Dollar für blaue Krawatten ausgegeben, die pro Stück 40 US-Dollar kosten. Wie viel hat er für Krawatten ausgegeben?",47,,"John kauft zweimal so viele rote wie blaue Krawatten. Die roten Krawatten kosten 50 % mehr als die blauen Krawatten. Er hat 200 US-Dollar für blaue Krawatten ausgegeben, die pro Stück 40 US-Dollar kosten. Wie viel hat er für Krawatten ausgegeben?",800,"Um herauszufinden, wie viel John insgesamt für Krawatten ausgegeben hat, gehen wir Schritt für Schritt vor:

1. **Anzahl der blauen Krawatten:**
   John hat 200 US-Dollar für blaue Krawatten ausgegeben, die pro Stück 40 US-Dollar kosten.
   \[
   \text{Anzahl der blauen Krawatten} = \frac{200 \text{ US-Dollar}}{40 \text{ US-Dollar/Krawatte}} = 5 \text{ Krawatten}
   \]

2. **Anzahl der roten Krawatten:**
   John kauft zweimal so viele rote Krawatten wie blaue Krawatten.
   \[
   \text{Anzahl der roten Krawatten} = 2 \times \text{Anzahl der blauen Krawatten} = 2 \times 5 = 10 \text{ Krawatten}
   \]

3. **Preis der roten Krawatten:**
   Die roten Krawatten kosten 50 % mehr als die blauen Krawatten. Der Preis einer blauen Krawatte beträgt 40 US-Dollar.
   \[
   \text{Preis einer roten Krawatte} = 40 \text{ US-Dollar} + 0,5 \times 40 \text{ US-Dollar} = 40 \text{ US-Dollar} + 20 \text{ US-Dollar} = 60 \text{ US-Dollar}
   \]

4. **Kosten für die roten Krawatten:**
   \[
   \text{Kosten für die roten Krawatten} = \text{Anzahl der roten Krawatten} \times \text{Preis einer roten Krawatte} = 10 \times 60 \text{ US-Dollar} = 600 \text{ US-Dollar}
   \]

5. **Gesamtkosten für alle Krawatten:**
   \[
   \text{Gesamtkosten} = \text{Kosten für die blauen Krawatten} + \text{Kosten für die roten Krawatten} = 200 \text{ US-Dollar} + 600 \text{ US-Dollar} = 800 \text{ US-Dollar}
   \]

John hat also insgesamt 800 US-Dollar für Krawatten ausgegeben.",True,527,479,False
"Tracy hat ein 4 Fuß langes Stück Draht verwendet, um die Tomatenpflanzen in ihrem Garten abzustützen. Der Draht wurde in jeweils 6 Inch lange Stücke geschnitten. Wie viele Stück Draht hatte sie?",48,,"Tracy hat ein 4 Fuß langes Stück Draht verwendet, um die Tomatenpflanzen in ihrem Garten abzustützen. Der Draht wurde in jeweils 6 Inch lange Stücke geschnitten. Wie viele Stück Draht hatte sie?",8,"Um herauszufinden, wie viele 6 Inch lange Stücke Draht Tracy aus einem 4 Fuß langen Drahtstück erhalten hat, müssen wir zunächst die Länge des Drahts in Inch umrechnen. 

1 Fuß entspricht 12 Inch. Daher ist ein 4 Fuß langer Draht:
\[ 4 \text{ Fuß} \times 12 \text{ Inch/Fuß} = 48 \text{ Inch} \]

Nun teilen wir die Gesamtlänge des Drahts durch die Länge eines einzelnen Stücks:
\[ 48 \text{ Inch} \div 6 \text{ Inch/Stück} = 8 \text{ Stücke} \]

Tracy hat also 8 Stücke Draht.",True,170,150,False
"Richard lebt in einem Wohnhaus mit 15 Etagen. Auf jeder Etage befinden sich 8 Wohnungen, und 3/4 des Gebäudes sind bewohnt. Wie viele Wohnungen in dem Gebäude sind insgesamt unbewohnt?",49,,"Richard lebt in einem Wohnhaus mit 15 Etagen. Auf jeder Etage befinden sich 8 Wohnungen, und 3/4 des Gebäudes sind bewohnt. Wie viele Wohnungen in dem Gebäude sind insgesamt unbewohnt?",30,"Um die Anzahl der unbewohnten Wohnungen in dem Gebäude zu berechnen, gehen wir schrittweise vor:

1. **Gesamtzahl der Wohnungen im Gebäude berechnen:**
   - Es gibt 15 Etagen.
   - Auf jeder Etage befinden sich 8 Wohnungen.
   - Gesamtzahl der Wohnungen = Anzahl der Etagen × Anzahl der Wohnungen pro Etage
   \[
   15 \text{ Etagen} \times 8 \text{ Wohnungen pro Etage} = 120 \text{ Wohnungen}
   \]

2. **Anzahl der bewohnten Wohnungen berechnen:**
   - 3/4 des Gebäudes sind bewohnt.
   - Anzahl der bewohnten Wohnungen = 3/4 der Gesamtzahl der Wohnungen
   \[
   \frac{3}{4} \times 120 = 90 \text{ bewohnte Wohnungen}
   \]

3. **Anzahl der unbewohnten Wohnungen berechnen:**
   - Gesamtzahl der Wohnungen - Anzahl der bewohnten Wohnungen
   \[
   120 \text{ Wohnungen} - 90 \text{ bewohnte Wohnungen} = 30 \text{ unbewohnte Wohnungen}
   \]

Also, es gibt insgesamt 30 unbewohnte Wohnungen in dem Gebäude.",True,314,270,False
Lloyd hat einen Eierhof. Seine Hühner legen 252 Eier pro Tag und er verkauft sie für 2 US-Dollar pro Dutzend. Wie viel verdient Lloyd pro Woche an den Eiern?,50,,Lloyd hat einen Eierhof. Seine Hühner legen 252 Eier pro Tag und er verkauft sie für 2 US-Dollar pro Dutzend. Wie viel verdient Lloyd pro Woche an den Eiern?,294,"Um zu berechnen, wie viel Lloyd pro Woche an den Eiern verdient, müssen wir die folgenden Schritte durchführen:

1. **Berechnung der täglichen Einnahmen:**
   - Lloyds Hühner legen 252 Eier pro Tag.
   - Ein Dutzend Eier sind 12 Eier.
   - Anzahl der Dutzend Eier pro Tag: \( \frac{252}{12} = 21 \) Dutzend.
   - Preis pro Dutzend: 2 US-Dollar.
   - Einnahmen pro Tag: \( 21 \times 2 = 42 \) US-Dollar.

2. **Berechnung der wöchentlichen Einnahmen:**
   - Eine Woche hat 7 Tage.
   - Wöchentliche Einnahmen: \( 42 \times 7 = 294 \) US-Dollar.

Lloyd verdient also pro Woche 294 US-Dollar an den Eiern.",True,221,184,False
Toms Schiff kann 10 Meilen pro Stunde zurücklegen. Er segelt von 13 bis 16 Uhr. Dann fährt er mit einer Geschwindigkeit von 6 Meilen/Stunde wieder zurück. Wie lange braucht er für den Rückweg?,51,,Toms Schiff kann 10 Meilen pro Stunde zurücklegen. Er segelt von 13 bis 16 Uhr. Dann fährt er mit einer Geschwindigkeit von 6 Meilen/Stunde wieder zurück. Wie lange braucht er für den Rückweg?,5,"Um die Zeit zu berechnen, die Tom für den Rückweg benötigt, müssen wir zunächst die zurückgelegte Strecke berechnen.

1. **Berechnung der zurückgelegten Strecke:**
   - Tom segelt von 13 bis 16 Uhr, also 3 Stunden.
   - Geschwindigkeit: 10 Meilen pro Stunde.

   \[
   \text{Zurückgelegte Strecke} = \text{Geschwindigkeit} \times \text{Zeit} = 10 \, \text{Meilen/Stunde} \times 3 \, \text{Stunden} = 30 \, \text{Meilen}
   \]

2. **Berechnung der Zeit für den Rückweg:**
   - Geschwindigkeit auf dem Rückweg: 6 Meilen pro Stunde.
   - Zurückzulegende Strecke: 30 Meilen.

   \[
   \text{Zeit für den Rückweg} = \frac{\text{Strecke}}{\text{Geschwindigkeit}} = \frac{30 \, \text{Meilen}}{6 \, \text{Meilen/Stunde}} = 5 \, \text{Stunden}
   \]

Tom benötigt also 5 Stunden für den Rückweg.",True,287,254,False
"Uriah wird seine Büchertasche zu schwer. Er muss 15 Pfund daraus entnehmen. Seine Comicbücher wiegen pro Stück 1/4 Pfund und seine Spielzeuge jeweils 1/2 Pfund. Wenn er 30 Comicbücher rausnimmt, wie viele Spielzeuge muss er dann noch rausnehmen?",52,,"Uriah wird seine Büchertasche zu schwer. Er muss 15 Pfund daraus entnehmen. Seine Comicbücher wiegen pro Stück 1/4 Pfund und seine Spielzeuge jeweils 1/2 Pfund. Wenn er 30 Comicbücher rausnimmt, wie viele Spielzeuge muss er dann noch rausnehmen?",15,"Um das Problem zu lösen, müssen wir zunächst berechnen, wie viel Gewicht Uriah durch das Herausnehmen der 30 Comicbücher entfernt und dann bestimmen, wie viele Spielzeuge er noch herausnehmen muss, um insgesamt 15 Pfund zu erreichen.

1. **Gewicht der Comicbücher:**
   - Jedes Comicbuch wiegt \( \frac{1}{4} \) Pfund.
   - Wenn Uriah 30 Comicbücher herausnimmt, beträgt das Gesamtgewicht der herausgenommenen Comicbücher:
     \[
     30 \times \frac{1}{4} = 30 \div 4 = 7.5 \text{ Pfund}
     \]

2. **Restliches Gewicht, das entfernt werden muss:**
   - Uriah muss insgesamt 15 Pfund entfernen.
   - Er hat bereits 7.5 Pfund durch die Comicbücher entfernt.
   - Das restliche Gewicht, das entfernt werden muss, ist:
     \[
     15 - 7.5 = 7.5 \text{ Pfund}
     \]

3. **Anzahl der Spielzeuge, die entfernt werden müssen:**
   - Jedes Spielzeug wiegt \( \frac{1}{2} \) Pfund.
   - Um 7.5 Pfund zu entfernen, muss Uriah die Anzahl der Spielzeuge berechnen:
     \[
     \frac{7.5}{\frac{1}{2}} = 7.5 \times 2 = 15 \text{ Spielzeuge}
     \]

Uriah muss also noch 15 Spielzeuge herausnehmen, um insgesamt 15 Pfund aus seiner Büchertasche zu entfernen.",True,394,352,False
Ein Mechaniker nimmt verschiedene Tarife für die Reparatur von Lastwagen- und Autoreifen. Für jeden reparierten Lastwagenreifen berechnet der Mechaniker 60 US-Dollar und für jeden reparierten Autoreifen berechnet der Mechaniker 40 US-Dollar. Am Donnerstag repariert der Mechaniker 6 Lastwagenreifen und 4 Autoreifen. Am Freitag repariert der Mechaniker 12 Autoreifen und repariert keine Lastwagenreifen. Wie viel Umsatz hat der Mechaniker an dem Tag mit dem höheren Umsatz gemacht?,53,,Ein Mechaniker nimmt verschiedene Tarife für die Reparatur von Lastwagen- und Autoreifen. Für jeden reparierten Lastwagenreifen berechnet der Mechaniker 60 US-Dollar und für jeden reparierten Autoreifen berechnet der Mechaniker 40 US-Dollar. Am Donnerstag repariert der Mechaniker 6 Lastwagenreifen und 4 Autoreifen. Am Freitag repariert der Mechaniker 12 Autoreifen und repariert keine Lastwagenreifen. Wie viel Umsatz hat der Mechaniker an dem Tag mit dem höheren Umsatz gemacht?,40,"Um den Umsatz des Mechanikers an den beiden Tagen zu berechnen, müssen wir die Anzahl der reparierten Reifen mit den jeweiligen Tarifen multiplizieren und dann die Umsätze der beiden Tage vergleichen.

**Am Donnerstag:**
- Reparierte Lastwagenreifen: 6
- Reparierte Autoreifen: 4
- Tarif für Lastwagenreifen: 60 US-Dollar pro Reifen
- Tarif für Autoreifen: 40 US-Dollar pro Reifen

Der Umsatz am Donnerstag berechnet sich wie folgt:
\[
Umsatz\_Donnerstag = (6 \text{ Lastwagenreifen} \times 60 \text{ US-Dollar}) + (4 \text{ Autoreifen} \times 40 \text{ US-Dollar})
\]
\[
Umsatz\_Donnerstag = (6 \times 60) + (4 \times 40)
\]
\[
Umsatz\_Donnerstag = 360 + 160
\]
\[
Umsatz\_Donnerstag = 520 \text{ US-Dollar}
\]

**Am Freitag:**
- Reparierte Lastwagenreifen: 0
- Reparierte Autoreifen: 12
- Tarif für Lastwagenreifen: 60 US-Dollar pro Reifen
- Tarif für Autoreifen: 40 US-Dollar pro Reifen

Der Umsatz am Freitag berechnet sich wie folgt:
\[
Umsatz\_Freitag = (0 \text{ Lastwagenreifen} \times 60 \text{ US-Dollar}) + (12 \text{ Autoreifen} \times 40 \text{ US-Dollar})
\]
\[
Umsatz\_Freitag = (0 \times 60) + (12 \times 40)
\]
\[
Umsatz\_Freitag = 0 + 480
\]
\[
Umsatz\_Freitag = 480 \text{ US-Dollar}
\]

Vergleichen wir die beiden Umsätze:
- Umsatz am Donnerstag: 520 US-Dollar
- Umsatz am Freitag: 480 US-Dollar

Der Mechaniker hat am Donnerstag den höheren Umsatz gemacht, und der Umsatz an diesem Tag beträgt 520 US-Dollar.",False,528,453,False
"Die Schwestern Doubtfire fahren nach Hause mit 7 Kätzchen, die sie im örtlichen Tierheim adoptiert haben, als ihre Mutter anruft, um ihnen zu sagen, dass ihre beiden Hauskatzen gerade Kätzchen zur Welt gebracht haben. Sie sagt, dass Patchy, die erste Katze, dreimal so viele Kätzchen hat wie die adoptierten, während Trixie, die andere Katze 12 zur Welt gebracht hat. Wie viele Kätzchen haben die Doubtfires jetzt?",54,,"Die Schwestern Doubtfire fahren nach Hause mit 7 Kätzchen, die sie im örtlichen Tierheim adoptiert haben, als ihre Mutter anruft, um ihnen zu sagen, dass ihre beiden Hauskatzen gerade Kätzchen zur Welt gebracht haben. Sie sagt, dass Patchy, die erste Katze, dreimal so viele Kätzchen hat wie die adoptierten, während Trixie, die andere Katze 12 zur Welt gebracht hat. Wie viele Kätzchen haben die Doubtfires jetzt?",40,"Um die Gesamtzahl der Kätzchen zu berechnen, die die Doubtfires jetzt haben, müssen wir die Anzahl der adoptierten Kätzchen und die Anzahl der neugeborenen Kätzchen von Patchy und Trixie zusammenzählen.

1. Die Schwestern Doubtfire haben 7 Kätzchen adoptiert.
2. Patchy hat dreimal so viele Kätzchen wie die adoptierten Kätzchen. Das bedeutet:
   \[
   3 \times 7 = 21 \text{ Kätzchen}
   \]
3. Trixie hat 12 Kätzchen zur Welt gebracht.

Nun addieren wir alle Kätzchen zusammen:
\[
7 \text{ (adoptierte Kätzchen)} + 21 \text{ (Patchys Kätzchen)} + 12 \text{ (Trixies Kätzchen)} = 40 \text{ Kätzchen}
\]

Die Doubtfires haben jetzt insgesamt 40 Kätzchen.",True,215,209,False
Jean hat 30 Lutscher. Jean isst 2 der Lutscher. Die verbleibenden Lutscher möchte Jean in eine Tüte mit jeweils 2 Lutschern stecken. Wie viele Tüten kann Jean füllen?,55,,Jean hat 30 Lutscher. Jean isst 2 der Lutscher. Die verbleibenden Lutscher möchte Jean in eine Tüte mit jeweils 2 Lutschern stecken. Wie viele Tüten kann Jean füllen?,14,"Jean hat ursprünglich 30 Lutscher. Nachdem Jean 2 Lutscher gegessen hat, bleiben noch:

\[ 30 - 2 = 28 \]

Jean möchte die verbleibenden 28 Lutscher in Tüten mit jeweils 2 Lutschern stecken. Um herauszufinden, wie viele Tüten Jean füllen kann, teilt man die Anzahl der verbleibenden Lutscher durch die Anzahl der Lutscher pro Tüte:

\[ \frac{28}{2} = 14 \]

Jean kann also 14 Tüten mit jeweils 2 Lutschern füllen.",False,145,125,False
"Peter plant, diese Woche ins Kino zu gehen. Er kauft sich immer eine Eintrittskarte für 7 US-Dollar und Popcorn für 7 US-Dollar. Wenn er für die Woche 42 US-Dollar zur Verfügung hat, wie oft kann er dann ins Kino gehen?",56,,"Peter plant, diese Woche ins Kino zu gehen. Er kauft sich immer eine Eintrittskarte für 7 US-Dollar und Popcorn für 7 US-Dollar. Wenn er für die Woche 42 US-Dollar zur Verfügung hat, wie oft kann er dann ins Kino gehen?",3,"Um herauszufinden, wie oft Peter ins Kino gehen kann, müssen wir die Gesamtkosten für einen Kinobesuch berechnen und dann sehen, wie oft diese Kosten in sein Budget passen.

Ein Kinobesuch kostet:
- Eintrittskarte: 7 US-Dollar
- Popcorn: 7 US-Dollar

Gesamtkosten pro Kinobesuch:
7 US-Dollar (Eintrittskarte) + 7 US-Dollar (Popcorn) = 14 US-Dollar

Peter hat insgesamt 42 US-Dollar zur Verfügung. Um herauszufinden, wie oft er ins Kino gehen kann, teilen wir sein Budget durch die Kosten pro Kinobesuch:

42 US-Dollar ÷ 14 US-Dollar pro Besuch = 3 Besuche

Peter kann also diese Woche 3 Mal ins Kino gehen.",True,190,165,False
"Eine Holzbrücke kann nicht mehr als 5.000 Pfund tragen. Ein Lieferwagen, der identische Kisten geladen hat, von denen jede 15 Pfund wiegt, wird über die Brücke fahren. Das Gesamtgewicht von Fahrer und leerem Lastwagen beträgt 3755 Pfund. Wie hoch ist die maximale Anzahl an Kisten, die der Lastwagen laden kann, ohne die Gewichtsgrenze der Brücke zu überschreiten?",57,,"Eine Holzbrücke kann nicht mehr als 5.000 Pfund tragen. Ein Lieferwagen, der identische Kisten geladen hat, von denen jede 15 Pfund wiegt, wird über die Brücke fahren. Das Gesamtgewicht von Fahrer und leerem Lastwagen beträgt 3755 Pfund. Wie hoch ist die maximale Anzahl an Kisten, die der Lastwagen laden kann, ohne die Gewichtsgrenze der Brücke zu überschreiten?",83,"Um die maximale Anzahl an Kisten zu berechnen, die der Lastwagen laden kann, ohne die Gewichtsgrenze der Brücke zu überschreiten, gehen wir wie folgt vor:

1. **Gesamtgewicht, das die Brücke tragen kann:** 5.000 Pfund
2. **Gewicht des Fahrers und des leeren Lastwagens:** 3.755 Pfund

Zuerst berechnen wir das verbleibende Gewicht, das für die Kisten zur Verfügung steht:

\[
5.000 \text{ Pfund} - 3.755 \text{ Pfund} = 1.245 \text{ Pfund}
\]

Jede Kiste wiegt 15 Pfund. Um die maximale Anzahl an Kisten zu berechnen, teilen wir das verbleibende Gewicht durch das Gewicht einer Kiste:

\[
\frac{1.245 \text{ Pfund}}{15 \text{ Pfund/Kiste}} = 83 \text{ Kisten}
\]

Da wir nur ganze Kisten laden können, ist die maximale Anzahl an Kisten, die der Lastwagen laden kann, ohne die Gewichtsgrenze der Brücke zu überschreiten, 83 Kisten.",True,283,249,False
